word,care_hlcts,fairness_hlcts,loyalty_hlcts,authority_hlcts,sanctity_hlcts,total_seen,seen_care,seen_fairness,seen_loyalty,seen_authority,seen_sanctity,care_pos,care_neg,care_neu,care_sent,fairness_pos,fairness_neg,fairness_neu,fairness_sent,loyalty_pos,loyalty_neg,loyalty_neu,loyalty_sent,authority_pos,authority_neg,authority_neu,authority_sent,sanctity_pos,sanctity_neg,sanctity_neu,sanctity_sent,avg_pos,avg_neg,avg_neu,sum_hl,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,ind_vader,ind_comp,tag,care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,foundation
disturbing,6,5,5,3,5,133,22,28,29,26,28,0,0.522333333,0.477666667,-0.640233333,0.1,0.4394,0.4606,-0.66694,0,0.4364,0.5636,-0.63064,0,0.526,0.474,-0.670233333,0,0.5094,0.4906,-0.69214,0,0,0,24,0.272727273,0.178571429,0.172413793,0.115384615,0.178571429,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5106}",-0.5106,a,0,0,0,0,0,0.272727273,0.178571429,0.172413793,0.115384615,0.178571429,care.vice
chance,19,16,12,7,10,653,134,148,138,133,100,0.373578947,0.150894737,0.475578947,0.105921053,0.34625,0.1286875,0.525125,0.11249375,0.346416667,0.11475,0.538833333,0.187683333,0.492142857,0.085571429,0.422142857,0.423657143,0.4941,0.1271,0.379,0.40284,0,0,0,64,0.141791045,0.108108108,0.086956522,0.052631579,0.1,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.25}",0.25,n,0.141791045,0.108108108,0.086956522,0.052631579,0.1,0,0,0,0,0,care.virtue
feared,5,4,2,0,5,165,32,36,38,28,31,0.0914,0.4654,0.443,-0.47526,0.035,0.40875,0.55625,-0.6453,0,0.432,0.568,-0.4939,0,0,0,0,0.061,0.5004,0.4386,-0.65734,0,0,0,16,0.15625,0.111111111,0.052631579,0,0.161290323,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,v,0,0,0,0,0,0.15625,0.111111111,0.052631579,0,0.161290323,sanctity.vice
fatally,5,2,0,0,3,74,15,17,17,11,14,0,0.6876,0.3124,-0.68844,0.0655,0.6795,0.255,-0.7916,0,0,0,0,0,0,0,0,0,0.619666667,0.380333333,-0.743233333,0,0,0,10,0.333333333,0.117647059,0,0,0.214285714,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6369}",-0.6369,r,0,0,0,0,0,0.333333333,0.117647059,0,0,0.214285714,care.vice
win,9,28,20,17,20,991,165,181,223,234,189,0.487666667,0.152555556,0.359777778,0.429411111,0.518392857,0.157321429,0.324357143,0.509739286,0.4675,0.17055,0.3619,0.41175,0.516764706,0.077,0.406235294,0.597976471,0.42735,0.2151,0.35765,0.360285,0,0,0,94,0.054545455,0.154696133,0.089686099,0.072649573,0.105820106,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,v,0.054545455,0.154696133,0.089686099,0.072649573,0.105820106,0,0,0,0,0,fairness.virtue
acceptable,4,7,2,1,5,140,23,31,26,38,22,0.297,0.261,0.44175,0.012475,0.414142857,0.216285714,0.369428571,0.116542857,0.453,0.234,0.313,0.08255,0.371,0.468,0.161,-0.1531,0.302,0.257,0.4414,-0.01094,0,0,0,19,0.173913043,0.225806452,0.076923077,0.026315789,0.227272727,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3182}",0.3182,a,0.173913043,0.225806452,0.076923077,0.026315789,0.227272727,0,0,0,0,0,sanctity.virtue
confront,3,6,4,5,4,162,27,37,34,33,31,0.057333333,0.370666667,0.572,-0.533333333,0.112333333,0.416833333,0.470833333,-0.543133333,0,0.43075,0.56925,-0.41225,0.0318,0.4732,0.4952,-0.4979,0,0.486,0.514,-0.47715,0,0,0,22,0.111111111,0.162162162,0.117647059,0.151515152,0.129032258,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1779}",-0.1779,v,0,0,0,0,0,0.111111111,0.162162162,0.117647059,0.151515152,0.129032258,fairness.vice
recommend,1,6,2,0,2,112,25,19,25,20,23,0.455,0,0.545,0.3612,0.451833333,0.0295,0.518666667,0.4437,0.324,0,0.676,0.3612,0,0,0,0,0.3515,0.348,0.3005,-0.08975,0,0,0,11,0.04,0.315789474,0.08,0,0.086956522,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,v,0.04,0.315789474,0.08,0,0.086956522,0,0,0,0,0,fairness.virtue
natural,18,13,9,7,2,455,114,99,81,106,55,0.385666667,0.205833333,0.408388889,0.160744444,0.368923077,0.186153846,0.444846154,0.121976923,0.375888889,0.073,0.551,0.350666667,0.313142857,0.188,0.498857143,0.188928571,0.425,0,0.575,0.3612,0,0,0,49,0.157894737,0.131313131,0.111111111,0.066037736,0.036363636,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,a,0.157894737,0.131313131,0.111111111,0.066037736,0.036363636,0,0,0,0,0,care.virtue
worried,32,9,13,5,6,535,124,99,130,88,94,0.10515625,0.46059375,0.43428125,-0.344053125,0.093888889,0.474111111,0.432111111,-0.3909,0.087538462,0.460769231,0.451615385,-0.393269231,0.067,0.5186,0.4144,-0.39102,0.047833333,0.484833333,0.467333333,-0.458766667,0,0,0,65,0.258064516,0.090909091,0.1,0.056818182,0.063829787,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,v,0,0,0,0,0,0.258064516,0.090909091,0.1,0.056818182,0.063829787,care.vice
rejected,18,14,18,17,12,378,79,79,71,84,65,0.054444444,0.617,0.328555556,-0.634133333,0.039142857,0.558,0.402857143,-0.656428571,0.040333333,0.442333333,0.517388889,-0.540138889,0.052882353,0.541588235,0.405470588,-0.586623529,0.080166667,0.560666667,0.359083333,-0.62685,0,0,0,79,0.227848101,0.17721519,0.253521127,0.202380952,0.184615385,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5106}",-0.5106,v,0,0,0,0,0,0.227848101,0.17721519,0.253521127,0.202380952,0.184615385,loyalty.vice
energy,24,21,18,12,17,931,203,199,211,163,155,0.43725,0.1075,0.455166667,0.328508333,0.380761905,0.046809524,0.572428571,0.374490476,0.402166667,0.128166667,0.469555556,0.244855556,0.36125,0.151916667,0.48675,0.198983333,0.395647059,0.122882353,0.481529412,0.300035294,0,0,0,92,0.118226601,0.105527638,0.085308057,0.073619632,0.109677419,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}",0.2732,n,0.118226601,0.105527638,0.085308057,0.073619632,0.109677419,0,0,0,0,0,care.virtue
bias,4,5,11,6,6,205,42,33,40,42,48,0.0365,0.46,0.50325,-0.3606,0.1044,0.2112,0.6842,-0.01708,0.117454545,0.327909091,0.554727273,-0.127681818,0.0425,0.299166667,0.6585,-0.1381,0.036166667,0.487166667,0.476666667,-0.411766667,0,0,0,32,0.095238095,0.151515152,0.275,0.142857143,0.125,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1027}",-0.1027,n,0,0,0,0,0,0.095238095,0.151515152,0.275,0.142857143,0.125,loyalty.vice
broke,15,5,1,1,6,309,69,62,62,57,59,0.072133333,0.5278,0.399933333,-0.535553333,0,0.4008,0.5992,-0.50286,0,0.286,0.714,-0.4215,0,0.259,0.741,-0.4215,0,0.540333333,0.459666667,-0.656816667,0,0,0,28,0.217391304,0.080645161,0.016129032,0.01754386,0.101694915,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4215}",-0.4215,v,0,0,0,0,0,0.217391304,0.080645161,0.016129032,0.01754386,0.101694915,care.vice
raping,10,4,3,3,8,72,19,13,15,13,12,0.0143,0.6361,0.3496,-0.84993,0,0.6775,0.3225,-0.81225,0,0.632666667,0.367333333,-0.761666667,0,0.746333333,0.253666667,-0.898966667,0,0.67275,0.32725,-0.8589375,0,0,0,28,0.526315789,0.307692308,0.2,0.230769231,0.666666667,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.7003}",-0.7003,v,0,0,0,0,0,0.526315789,0.307692308,0.2,0.230769231,0.666666667,sanctity.vice
undermining,1,10,4,5,2,77,12,18,11,18,18,0.292,0.236,0.472,0.1531,0.1619,0.3952,0.4426,-0.28622,0.07775,0.36475,0.5575,-0.36635,0.2158,0.4268,0.3574,-0.23464,0.1795,0.3735,0.4465,-0.3715,0,0,0,22,0.083333333,0.555555556,0.363636364,0.277777778,0.111111111,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}",-0.3612,v,0,0,0,0,0,0.083333333,0.555555556,0.363636364,0.277777778,0.111111111,fairness.vice
prospect,2,3,5,5,3,189,32,32,52,34,39,0.381,0.3245,0.2945,-0.1057,0.343666667,0.195333333,0.461,0.195533333,0.37,0.041,0.5888,0.27954,0.245,0.1434,0.6116,0.1132,0.345333333,0.059333333,0.595333333,0.3039,0,0,0,18,0.0625,0.09375,0.096153846,0.147058824,0.076923077,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,n,0.0625,0.09375,0.096153846,0.147058824,0.076923077,0,0,0,0,0,authority.virtue
ideals,11,5,3,0,3,151,41,23,31,25,31,0.596272727,0.152363636,0.251454545,0.415945455,0.2682,0.3664,0.3656,-0.19342,0.392333333,0.087,0.520666667,0.441833333,0,0,0,0,0.481,0.076,0.443,0.3155,0,0,0,22,0.268292683,0.217391304,0.096774194,0,0.096774194,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2023}",0.2023,n,0.268292683,0.217391304,0.096774194,0,0.096774194,0,0,0,0,0,care.virtue
racist,29,18,13,18,24,447,83,90,99,93,82,0.015,0.590482759,0.394517241,-0.723089655,0.055833333,0.577388889,0.366666667,-0.670822222,0.037846154,0.551230769,0.410923077,-0.7274,0.068944444,0.576944444,0.354111111,-0.700961111,0.007041667,0.583916667,0.409,-0.739820833,0,0,0,102,0.34939759,0.2,0.131313131,0.193548387,0.292682927,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,n,0,0,0,0,0,0.34939759,0.2,0.131313131,0.193548387,0.292682927,care.vice
peacefully,5,6,1,6,2,113,22,23,19,26,23,0.6546,0.0478,0.2976,0.74234,0.4305,0.063833333,0.505666667,0.6194,0.274,0,0.726,0.5267,0.3695,0.0575,0.573,0.587666667,0.63,0,0.37,0.8176,0,0,0,20,0.227272727,0.260869565,0.052631579,0.230769231,0.086956522,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5267}",0.5267,r,0.227272727,0.260869565,0.052631579,0.230769231,0.086956522,0,0,0,0,0,fairness.virtue
supports,7,15,15,4,4,351,76,71,85,60,59,0.409571429,0.070428571,0.519857143,0.438357143,0.387933333,0.084066667,0.527933333,0.38934,0.433933333,0.034266667,0.5318,0.44428,0.4575,0,0.5425,0.465325,0.56,0,0.44,0.471375,0,0,0,45,0.092105263,0.211267606,0.176470588,0.066666667,0.06779661,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,v,0.092105263,0.211267606,0.176470588,0.066666667,0.06779661,0,0,0,0,0,fairness.virtue
responsible,8,18,16,9,12,451,81,102,103,74,91,0.29575,0.2665,0.437625,-0.0882875,0.437222222,0.055777778,0.507055556,0.373666667,0.3635625,0.1681875,0.4683125,0.19848125,0.378666667,0.104111111,0.517222222,0.128777778,0.3485,0.19025,0.46125,0.063316667,0,0,0,63,0.098765432,0.176470588,0.155339806,0.121621622,0.131868132,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3182}",0.3182,a,0.098765432,0.176470588,0.155339806,0.121621622,0.131868132,0,0,0,0,0,fairness.virtue
joy,6,1,2,0,3,127,20,18,37,30,23,0.469333333,0.1045,0.426166667,0.375,0.448,0.292,0.26,0.34,0.5515,0.146,0.3025,0.46295,0,0,0,0,0.520666667,0.212,0.267,0.3206,0,0,0,12,0.3,0.055555556,0.054054054,0,0.130434783,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,n,0.3,0.055555556,0.054054054,0,0.130434783,0,0,0,0,0,care.virtue
attacked,23,15,18,7,11,263,50,60,51,49,53,0.009695652,0.507826087,0.482478261,-0.525230435,0.0084,0.474066667,0.517533333,-0.580346667,0.068055556,0.467277778,0.464611111,-0.483677778,0.094285714,0.554428571,0.351142857,-0.578971429,0.073,0.487090909,0.439909091,-0.447581818,0,0,0,74,0.46,0.25,0.352941176,0.142857143,0.20754717,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,v,0,0,0,0,0,0.46,0.25,0.352941176,0.142857143,0.20754717,care.vice
banned,13,10,7,5,2,237,52,63,49,36,37,0.080153846,0.493384615,0.426230769,-0.549569231,0.0583,0.4492,0.4924,-0.45462,0.049857143,0.490857143,0.459285714,-0.489057143,0,0.575,0.425,-0.64918,0.1975,0.321,0.4815,-0.12825,0,0,0,37,0.25,0.158730159,0.142857143,0.138888889,0.054054054,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,v,0,0,0,0,0,0.25,0.158730159,0.142857143,0.138888889,0.054054054,care.vice
grants,1,7,3,5,1,151,22,33,36,34,26,0.275,0,0.725,0.2263,0.343428571,0.128714286,0.527857143,0.117985714,0.449,0.051666667,0.499333333,0.4672,0.3896,0.2156,0.3948,-0.0071,0.636,0,0.364,0.7184,0,0,0,17,0.045454545,0.212121212,0.083333333,0.147058824,0.038461538,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}",0.2263,n,0.045454545,0.212121212,0.083333333,0.147058824,0.038461538,0,0,0,0,0,fairness.virtue
successful,5,7,12,6,8,429,72,91,96,91,79,0.4472,0.2088,0.344,0.25326,0.417,0.188714286,0.394142857,0.299814286,0.62175,0.025833333,0.352416667,0.747083333,0.625,0.0475,0.327666667,0.6718,0.482875,0.13525,0.381875,0.4799,0,0,0,38,0.069444444,0.076923077,0.125,0.065934066,0.101265823,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,a,0.069444444,0.076923077,0.125,0.065934066,0.101265823,0,0,0,0,0,loyalty.virtue
contempt,3,3,3,7,6,91,15,13,24,19,20,0.104333333,0.434333333,0.461333333,-0.4499,0,0.524666667,0.475333333,-0.5859,0.064,0.440666667,0.495333333,-0.538066667,0.138571429,0.537857143,0.323571429,-0.5825,0,0.560833333,0.439166667,-0.66685,0,0,0,22,0.2,0.230769231,0.125,0.368421053,0.3,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5859}",-0.5859,n,0,0,0,0,0,0.2,0.230769231,0.125,0.368421053,0.3,authority.vice
beautiful,5,1,4,1,2,135,29,32,33,22,19,0.6602,0,0.3398,0.75604,0.507,0,0.493,0.802,0.505,0.23125,0.26425,0.5505,0.368,0.255,0.377,0.296,0.586,0.1385,0.276,0.555,0,0,0,13,0.172413793,0.03125,0.121212121,0.045454545,0.105263158,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,a,0.172413793,0.03125,0.121212121,0.045454545,0.105263158,0,0,0,0,0,care.virtue
ensure,23,40,25,33,13,794,155,173,141,184,141,0.443913043,0.021565217,0.534521739,0.501686957,0.4268,0.06555,0.507675,0.4673925,0.43628,0.02572,0.538,0.524364,0.434272727,0.069151515,0.496575758,0.491554545,0.465769231,0.063923077,0.470307692,0.474084615,0,0,0,134,0.148387097,0.231213873,0.177304965,0.179347826,0.092198582,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,v,0.148387097,0.231213873,0.177304965,0.179347826,0.092198582,0,0,0,0,0,fairness.virtue
fears,9,10,8,8,11,493,88,106,102,111,86,0.048777778,0.507666667,0.443555556,-0.545333333,0.1092,0.4659,0.4248,-0.49727,0.055,0.591125,0.354125,-0.6613125,0.071125,0.502125,0.42675,-0.595925,0.089636364,0.463272727,0.447,-0.547854545,0,0,0,46,0.102272727,0.094339623,0.078431373,0.072072072,0.127906977,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4215}",-0.4215,n,0,0,0,0,0,0.102272727,0.094339623,0.078431373,0.072072072,0.127906977,sanctity.vice
commit,2,9,1,3,4,160,34,40,27,30,29,0.2175,0.0895,0.693,0.1738,0.274222222,0.227111111,0.498444444,-0.017988889,0.612,0,0.388,0.7845,0.417666667,0,0.582333333,0.296,0.408,0.20875,0.383,0.0362,0,0,0,19,0.058823529,0.225,0.037037037,0.1,0.137931034,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,v,0.058823529,0.225,0.037037037,0.1,0.137931034,0,0,0,0,0,fairness.virtue
growth,21,9,7,13,13,626,117,131,109,157,112,0.424809524,0.158380952,0.416857143,0.365233333,0.320333333,0.130444444,0.549,0.214366667,0.410714286,0.144857143,0.444428571,0.268314286,0.374846154,0.152538462,0.472307692,0.249523077,0.404461538,0.087461538,0.508076923,0.325284615,0,0,0,63,0.179487179,0.06870229,0.064220183,0.082802548,0.116071429,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,n,0.179487179,0.06870229,0.064220183,0.082802548,0.116071429,0,0,0,0,0,care.virtue
punish,6,6,5,3,5,99,16,27,24,12,20,0.1385,0.612,0.2495,-0.621083333,0.0735,0.547,0.3795,-0.6535,0.139,0.494,0.3674,-0.36164,0.210666667,0.454666667,0.334666667,-0.2596,0.1796,0.5834,0.237,-0.41494,0,0,0,25,0.375,0.222222222,0.208333333,0.25,0.25,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5267}",-0.5267,v,0,0,0,0,0,0.375,0.222222222,0.208333333,0.25,0.25,care.vice
suspected,17,21,22,10,7,334,71,76,70,59,58,0.087647059,0.444882353,0.467470588,-0.546623529,0.065666667,0.482761905,0.451619048,-0.438466667,0.082590909,0.430727273,0.486681818,-0.407840909,0.0702,0.4684,0.4613,-0.50031,0.052285714,0.623714286,0.324285714,-0.694571429,0,0,0,77,0.23943662,0.276315789,0.314285714,0.169491525,0.120689655,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2263}",-0.2263,v,0,0,0,0,0,0.23943662,0.276315789,0.314285714,0.169491525,0.120689655,loyalty.vice
legal,37,70,41,60,31,2201,416,505,453,465,366,0.279162162,0.238027027,0.482837838,-0.06087027,0.292785714,0.145357143,0.561914286,0.075451429,0.262317073,0.17804878,0.559609756,-0.016012195,0.265066667,0.130616667,0.6044,0.041526667,0.233612903,0.150935484,0.615516129,0.0216,0,0,0,239,0.088942308,0.138613861,0.090507726,0.129032258,0.084699454,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.128}",0.128,a,0.088942308,0.138613861,0.090507726,0.129032258,0.084699454,0,0,0,0,0,fairness.virtue
strike,11,5,4,8,10,263,51,53,43,54,62,0.061818182,0.597181818,0.341090909,-0.419654545,0.0646,0.3842,0.5512,-0.18098,0.08225,0.50325,0.4145,-0.18765,0.0475,0.52975,0.42275,-0.3838,0.04,0.6458,0.3142,-0.44119,0,0,0,38,0.215686275,0.094339623,0.093023256,0.148148148,0.161290323,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.128}",-0.128,n,0,0,0,0,0,0.215686275,0.094339623,0.093023256,0.148148148,0.161290323,care.vice
prevent,41,27,17,23,18,735,180,136,136,166,117,0.257073171,0.249463415,0.493536585,-0.187870732,0.232444444,0.172555556,0.595037037,-0.101403704,0.291941176,0.307294118,0.400647059,-0.199794118,0.244173913,0.203652174,0.552173913,-0.09233913,0.205111111,0.368166667,0.426611111,-0.355905556,0,0,0,126,0.227777778,0.198529412,0.125,0.138554217,0.153846154,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0258}",0.0258,v,0.227777778,0.198529412,0.125,0.138554217,0.153846154,0,0,0,0,0,care.virtue
praise,3,3,5,10,4,114,17,21,31,34,11,0.522,0.118666667,0.359666667,0.3767,0.453,0,0.547,0.5574,0.5908,0,0.4092,0.7554,0.4786,0.0276,0.4938,0.61993,0.535,0.06,0.405,0.584775,0,0,0,25,0.176470588,0.142857143,0.161290323,0.294117647,0.363636364,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5574}",0.5574,n,0.176470588,0.142857143,0.161290323,0.294117647,0.363636364,0,0,0,0,0,sanctity.virtue
ignored,7,8,10,10,5,233,48,45,48,49,43,0.073142857,0.350285714,0.576428571,-0.2472,0.070375,0.46075,0.46875,-0.5693875,0.0875,0.3677,0.5448,-0.36195,0.1188,0.4102,0.4709,-0.37054,0.132,0.3786,0.4896,-0.2241,0,0,0,40,0.145833333,0.177777778,0.208333333,0.204081633,0.11627907,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",-0.3182,v,0,0,0,0,0,0.145833333,0.177777778,0.208333333,0.204081633,0.11627907,loyalty.vice
promises,14,26,21,15,8,501,97,104,107,113,80,0.461071429,0.131571429,0.407357143,0.307421429,0.441115385,0.150961538,0.408076923,0.267911538,0.401285714,0.092619048,0.506047619,0.338590476,0.483533333,0.063266667,0.453133333,0.494106667,0.427125,0.12275,0.45025,0.3246125,0,0,0,84,0.144329897,0.25,0.196261682,0.132743363,0.1,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,v,0.144329897,0.25,0.196261682,0.132743363,0.1,0,0,0,0,0,fairness.virtue
unacceptable,8,8,8,6,4,153,26,30,35,36,26,0.05225,0.668125,0.279375,-0.70095,0.0335,0.530875,0.43575,-0.55895,0.037875,0.584375,0.37775,-0.591075,0.095,0.416166667,0.488833333,-0.36475,0.1095,0.5655,0.32525,-0.6103,0,0,0,34,0.307692308,0.266666667,0.228571429,0.166666667,0.153846154,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,a,0,0,0,0,0,0.307692308,0.266666667,0.228571429,0.166666667,0.153846154,care.vice
shattered,6,0,2,3,0,107,29,17,16,24,21,0.026333333,0.441166667,0.5325,-0.59275,0,0,0,0,0,0.256,0.744,-0.4767,0.135333333,0.377,0.487666667,-0.343533333,0,0,0,0,0,0,0,11,0.206896552,0,0.125,0.125,0,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,v,0,0,0,0,0,0.206896552,0,0.125,0.125,0,care.vice
brutality,5,3,2,5,3,106,22,28,15,22,19,0.0572,0.6538,0.289,-0.6124,0.113333333,0.46,0.426333333,-0.697333333,0.1105,0.594,0.2955,-0.535,0.1754,0.4046,0.4194,-0.41232,0,0.627333333,0.372666667,-0.6808,0,0,0,18,0.227272727,0.107142857,0.133333333,0.227272727,0.157894737,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,n,0,0,0,0,0,0.227272727,0.107142857,0.133333333,0.227272727,0.157894737,care.vice
missing,6,3,6,2,1,254,52,50,65,42,45,0,0.4465,0.5535,-0.51735,0,0.361,0.639,-0.430766667,0.121166667,0.308333333,0.570333333,-0.084116667,0.082,0.2775,0.6405,-0.19935,0,0.423,0.577,-0.296,0,0,0,18,0.115384615,0.06,0.092307692,0.047619048,0.022222222,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,v,0,0,0,0,0,0.115384615,0.06,0.092307692,0.047619048,0.022222222,care.vice
risks,9,10,4,8,9,366,74,84,58,71,79,0.099222222,0.453333333,0.447222222,-0.405233333,0.1419,0.3464,0.5118,-0.21518,0.294,0.514,0.192,-0.1712,0.16975,0.274875,0.555375,-0.051225,0.061,0.418222222,0.520777778,-0.351122222,0,0,0,40,0.121621622,0.119047619,0.068965517,0.112676056,0.113924051,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2732}",-0.2732,n,0,0,0,0,0,0.121621622,0.119047619,0.068965517,0.112676056,0.113924051,care.vice
safety,32,26,18,17,19,864,179,205,146,180,154,0.469125,0.1134375,0.41734375,0.40921875,0.469423077,0.084307692,0.446307692,0.445038462,0.431333333,0.116111111,0.452444444,0.343472222,0.419823529,0.112176471,0.467941176,0.415552941,0.423157895,0.097315789,0.479526316,0.375473684,0,0,0,112,0.17877095,0.126829268,0.123287671,0.094444444,0.123376623,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,n,0.17877095,0.126829268,0.123287671,0.094444444,0.123376623,0,0,0,0,0,care.virtue
party,29,44,79,87,33,3429,602,677,758,803,590,0.406310345,0.181793103,0.411896552,0.224365517,0.405454545,0.094818182,0.499681818,0.405072727,0.405835443,0.109797468,0.48435443,0.331486076,0.405482759,0.140643678,0.453908046,0.287201149,0.43369697,0.104666667,0.461606061,0.409551515,0,0,0,272,0.048172757,0.064992614,0.104221636,0.108343711,0.055932203,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,n,0.048172757,0.064992614,0.104221636,0.108343711,0.055932203,0,0,0,0,0,authority.virtue
drop,4,3,2,6,3,295,68,64,57,62,44,0.05075,0.42625,0.523,-0.456175,0.128333333,0.376,0.495666667,-0.2889,0,0.534,0.466,-0.56615,0.018666667,0.473166667,0.508,-0.574,0.163333333,0.423333333,0.413666667,-0.206066667,0,0,0,18,0.058823529,0.046875,0.035087719,0.096774194,0.068181818,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2732}",-0.2732,v,0,0,0,0,0,0.058823529,0.046875,0.035087719,0.096774194,0.068181818,authority.vice
unfair,1,10,4,5,5,119,16,29,19,29,26,0,0.568,0.432,-0.8591,0.099,0.546,0.355,-0.54047,0.198,0.4245,0.37775,-0.447625,0,0.528,0.472,-0.72028,0.0804,0.5452,0.3742,-0.62252,0,0,0,25,0.0625,0.344827586,0.210526316,0.172413793,0.192307692,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,a,0,0,0,0,0,0.0625,0.344827586,0.210526316,0.172413793,0.192307692,fairness.vice
threats,27,11,18,26,19,598,117,122,117,125,117,0.03537037,0.661925926,0.302703704,-0.701444444,0.036818182,0.571454545,0.391727273,-0.636536364,0.068555556,0.584,0.347444444,-0.672916667,0.063153846,0.561384615,0.375461538,-0.609738462,0.041526316,0.630526316,0.327947368,-0.699652632,0,0,0,101,0.230769231,0.090163934,0.153846154,0.208,0.162393162,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4215}",-0.4215,n,0,0,0,0,0,0.230769231,0.090163934,0.153846154,0.208,0.162393162,care.vice
rape,10,4,1,2,7,91,26,16,13,20,16,0.0369,0.5027,0.4604,-0.70751,0.018,0.61025,0.37175,-0.91465,0,0.509,0.491,-0.8519,0.113,0.266,0.621,-0.5719,0,0.532285714,0.467714286,-0.782,0,0,0,24,0.384615385,0.25,0.076923077,0.1,0.4375,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6908}",-0.6908,v,0,0,0,0,0,0.384615385,0.25,0.076923077,0.1,0.4375,sanctity.vice
